id,topic,source,text,replyCount,vaderMean,vaderStd,vaderCatLabel,vaderCat
1372850377062817797,[],nytimes,in ethiopia  soldiers have the capital of the tigray region in their grip  people are coming forward with accounts of massacres  sexual violence  ethnic cleansing and fears that starvation is being used as a war tactic ,32,-0.2946187499999999,0.48999148540166393,medium,1.0
1372843050452578309,[],nytimes,a serial stowaway was arrested at ohare international airport in chicago on tuesday  days after she vowed in a tv interview to stop sneaking onto planes  the first time i was able to get through  i flew to copenhagen  she said of evading security ,68,0.051511764705882354,0.3931313955764461,low,0.0
1372839046565793794,[],nytimes,ludwig ahgren  a twitch streamer in los angeles  began sharing a near constant livestream of his life on sunday  he hasnt stopped  i fell asleep on stream last night and became the most watched streamer on twitch  he tweeted on monday ,38,0.013784210526315805,0.3904706893012765,low,0.0
1372811845732597761,[],nytimes,a chinese court went forward with a trial of a canadian businessman who has been held in detention for more than two years on charges of spying  in a case that has prompted a global outcry ,98,-0.30313673469387753,0.46037985244095747,medium,1.0
1372797542245691397,[],nytimes,a viral challenge sweeping chinese social media involves posing for dressing room selfies in childrens t shirts  this has ignited concerns about body shaming and unhealthy standards of beauty for women   this is a dangerous trend   one expert said ,258,0.009759689922480616,0.5390871571815042,high,2.0
1372791679367868421,[],nytimes,north korea severed diplomatic ties with malaysia after that countrys highest court agreed to extradite a north korean man accused of money laundering to the u s  the extradition is part of washingtons efforts to choke pyongyangs illicit trade ,28,0.007799999999999994,0.4356686287467507,medium,1.0
1372764796391596048,[],nytimes,in opinion  today  more than  years after my last day of school  ive paid    toward    of loans   writes molly webster  a science reporter   somehow  i am now    in debt  and yet i am ineligible for the cares act  ,418,0.06674066985645935,0.4811610857377467,medium,1.0
1372759783904743435,[],nytimes,amid fear  sadness and pain  the shootings in the atlanta area have generated anger over the longstanding failure to address anti asian discrimination in the u s ,46,-0.4829217391304347,0.4790104846512205,medium,1.0
1372752249324113925,[],nytimes,for many asian american women  the suggestion that the georgia gunman was motivated by racism or sexism  not both  fails to recognize their reality  the two have always been inextricably intertwined ,374,-0.16498449197860962,0.5097823378502417,high,2.0
1372749700198109187,[],nytimes,the man whom the police have charged with killing eight people at atlanta area massage parlors had been a customer of at least two of the spas  the police said on thursday ,80,-0.410785,0.46565326294480025,medium,1.0
1372744656912535555,[],nytimes,the authorities also found the carcasses of two leopard sharks and a hammerhead shark  and the snout of an endangered smalltooth sawfish inside the mans house ,28,-0.1553928571428571,0.46635094473024674,medium,1.0
1372739614109265923,[],nytimes,gunmen killed  law enforcement officers in an ambush on a mexican government convoy southwest of the capital  officials said ,56,-0.14517857142857146,0.4156224802364787,medium,1.0
1372737160571465728,[],nytimes,the los angeles police department said on thursday that it had opened an investigation into a womans allegation that she had been sexually assaulted by the actor armie hammer in  ,42,-0.06483333333333331,0.4156453534413663,medium,1.0
1372729601517088778,[],nytimes,the biden administrations first face to face meeting with senior chinese diplomats dissolved into more than an hour of very public verbal jousting ,130,0.06064769230769233,0.48187274755851733,medium,1.0
1372724527063523330,[],nytimes,six of the eight victims in the atlanta area shootings were women of asian descent  new york times readers are sharing their own experiences and concerns about the violence  join the conversation ,74,-0.29666756756756757,0.4292174306448244,medium,1.0
1372722049588867072,[],nytimes,capt  jay baker  a sheriffs deputy in georgia  was no longer speaking on behalf of the cherokee county sheriffs office on the atlanta spa shootings  according to a spokeswoman for the county ,160,-0.14380250000000008,0.4929768254532481,medium,1.0
1372714461690265604,[],nytimes,a child died in an accident involving a peloton treadmill  the companys ceo told customers on thursday  in a letter  the ceo said that the company had been aware of a small handful of other instances in which children were hurt ,76,-0.1521763157894737,0.46752706270857985,medium,1.0
1372706945342259200,[],nytimes,former president george w  bush said he was disturbed and disgusted by the jan   riot at the capitol in an interview streamed online thursday ,306,-0.20826405228758194,0.5331178399694471,high,2.0
1372699374418075648,[],nytimes,the suggestion that the deadly georgia shooting rampage this week may have been motivated by misogyny  but not racism  contradicts the experiences of many asian american women  for them  the two forms of violence are often intertwined ,106,-0.3713245283018867,0.4699814192500078,medium,1.0
1372694329802825732,[],nytimes,legend smalls  a  year old boy  was shot in the head by an officer in houston on march  as the police were trying to stop an armed man wanted in several robberies  as of thursday  legend remained in critical condition in pediatric intensive care ,400,-0.15245600000000004,0.5162218476138767,high,2.0
1372684378518749187,[],nytimes,the man charged with killing eight people at three atlanta area spas on tuesday evening had been a customer of at least two of the businesses  the police said ,82,-0.30962926829268295,0.5584507543720548,high,2.0
1372679241712742402,[],nytimes,along with baking and jigsaw puzzles earlier in the pandemic  model trains are among the passions being rediscovered while people are cooped up indoors  its a little piece of a perfect world  a model train hobbyist from sweden said ,36,0.29486666666666667,0.4736771619091274,medium,1.0
1372674443202416647,[],nytimes,breaking news  the house voted to create a path to citizenship for roughly   million undocumented immigrants  including those known as dreamers ,152,-0.02913552631578946,0.4840597302380479,medium,1.0
1372669206911717387,[],nytimes,the biden administration rescinded a policy put in place by betsy devos  donald trump s education secretary  that limited debt relief for students defrauded by their schools  the change will eliminate around   billion in debt for about   borrowers ,48,0.06823333333333333,0.47752705140410107,medium,1.0
1372665406054354945,[],nytimes,the senate approved william burns to be director of the cia  placing a veteran diplomat in charge of rebuilding the agency s morale  which was battered during the trump administration ,24,-0.02274166666666666,0.5723076315627178,high,2.0
1372661609466900485,[],nytimes,dick hoyt  who pushed his son rick in a wheelchair across the finish line at more than a thousand road races  including the boston marathon  has died  he was at  ,372,0.3673709677419357,0.42327156291707474,medium,1.0
1372659099159121924,[],nytimes,the nfl signed new media deals worth over   billion  paving the way for team owners to add a th regular season game to the  schedule ,22,0.2738,0.36035626551405775,low,0.0
1372654067365904384,[],nytimes,president biden s liberal allies have expressed frustration with some of his early foreign policy decisions on iran and saudi arabia  saying that he is too risk averse on matters requiring hard trade offs and political courage ,86,-0.12321395348837207,0.47601298330360475,medium,1.0
1372642742971596801,[],nytimes,the killings of eight people at three massage businesses in georgia have focused attention on an industry that has drawn scrutiny because some spas have been used as fronts for prostitution  where women may be exploited and subjected to violence ,266,-0.27623759398496245,0.5306367088414052,high,2.0
1372639451059527688,[],nytimes,the sun  one of britains most popular tabloids  paid more than    to a los angeles private investigator who improperly handed over a trove of personal details about meghan markle and her family in   when she first began dating prince harry ,470,-0.06665829787234041,0.44622559007050455,medium,1.0
1372598780177043457,[],nytimes,estados unidos planea enviar a mexico y canada millones de dosis excedentes de la vacuna astrazeneca para el coronavirus  el anuncio de la casa blanca sucede cuando biden presiona discretamente a mexico para que limite la migracion hacia la frontera ,256,0.02496953125,0.41543136297410743,medium,1.0
1372598780177043457,[],nytimes,breaking news  the u s  is sending millions of surplus doses of the astrazeneca coronavirus vaccine to mexico and canada  officials said ,256,0.02496953125,0.41543136297410743,medium,1.0
1372635180800872449,[],nytimes,gov  andrew cuomo has sought to fend off calls for his resignation or impeachment after accusations of inappropriate behavior by leaning on support from black leaders and elected officials who reliably backed him and twice helped him win re election ,84,-0.017614285714285725,0.4900009636437186,medium,1.0
1372632665967493130,[],nytimes,the man whom the police have charged with killing eight people at atlanta area massage parlors had been a customer of at least two of the spas  the police said on thursday ,60,-0.21013333333333328,0.43823689695541085,medium,1.0
1372627654260649987,[],nytimes,read more about the effects of the pandemic on californias workers ,40,-0.09893,0.43813216142140815,medium,1.0
1372627654260649987,[],nytimes,nearly four million californians received more than  weeks of benefits during the pandemic  the report found  black workers  older workers  women and those with less education were more likely to end up out of work for extended periods ,40,-0.09893,0.43813216142140815,medium,1.0
1372627654260649987,[],nytimes,nearly half of all workers in california have claimed unemployment benefits during the pandemic  according to a new report  the data reveals stark inequities  with nearly   of black workers doing so compared to   of white workers ,40,-0.09893,0.43813216142140815,medium,1.0
1372625059479760902,[],nytimes,the atlanta police are discussing the investigation of tuesdays mass shooting  the suspect was charged with eight counts of murder in the killing of eight people  including six women of asian descent  watch live and follow updates ,34,-0.31558823529411767,0.5134663801007434,high,2.0
1372612533958365190,[],nytimes,nischelle turner will become the first black woman to host the nightly broadcast of entertainment tonight in the shows  year history  cbs announced thursday  i didnt know someone who looked like me could do this  she said ,296,0.2733378378378379,0.45796792625542987,medium,1.0
1372608766512877579,[],nytimes,alexi mccammond  teen vogues new editor in chief  resigned before her first day after staff members condemned racist and homophobic tweets she posted a decade ago ,1774,-0.1131032694475761,0.5218942684436312,high,2.0
1372608308390076421,[],nytimes,president biden has ordered that flags outside the white house  public buildings  military posts and naval stations throughout the u s  be flown at half staff to honor the victims of the atlanta shootings ,84,-0.011211904761904763,0.5318011614111574,high,2.0
1372603725009842176,[],nytimes,the senate on thursday confirmed xavier becerra  a son of mexican immigrants who became a member of congress and californias attorney general  as president bidens secretary of health and human services ,42,0.02003333333333334,0.5284463222004242,high,2.0
1372594931764752387,[],nytimes,some of the congresswomen said that comments similar to roys comments at the hearing were reminiscent of the rhetoric that has led to an uptick in attacks on asian americans ,140,-0.37465285714285707,0.4608686030446787,medium,1.0
1372594931764752387,[],nytimes,at the house hearing on violence toward asian americans  which was scheduled weeks ago  rep  chip roy of texas condemned chinas handling of the coronavirus and later angered colleagues with comments that seemed to refer to lynching ,140,-0.37465285714285707,0.4608686030446787,medium,1.0
1372594931764752387,[],nytimes,the u s  has reached a crisis point in discrimination and violence targeting the asian community  asian american congresswomen told the house judiciary committee on thursday in the first hearing on the issue in more than three decades ,140,-0.37465285714285707,0.4608686030446787,medium,1.0
1372591586425634822,[],nytimes,breaking news  the senate confirmed xavier becerra  californias attorney general  as health secretary  he will be the first latino in the role ,70,0.03860571428571428,0.4053108193186172,medium,1.0
1372586132064600071,[],nytimes,heres what we know so far about the georgia shootings suspect  the victims and the case ,154,-0.328148051948052,0.48542144794020314,medium,1.0
1372586132064600071,[],nytimes,the police are trying to identify why a gunman on tuesday killed eight people  six of them asian women  in the atlanta area  vigils across the country have highlighted the rise in reported violence against asian americans  get live updates on the case ,154,-0.328148051948052,0.48542144794020314,medium,1.0
1372583807950422017,[],nytimes,breaking news  the astrazeneca vaccine was found to be safe and effective  the european union s drug regulator said on thursday  officials hope the finding will alleviate concerns about possible rare side effects that led some countries to halt its use ,52,-0.024784615384615356,0.5075700439964854,high,2.0
1372574417591668741,[],nytimes,breaking news  the biden administration is quietly pressing mexico to curb migrants coming to the u s   mexican officials said  a move echoing trump era policy ,1394,-0.010432424677187942,0.45522167727274643,medium,1.0
1372571026480070664,[],nytimes,the suspect in the deadly shootings at atlanta area massage parlors could face hate crimes charges if prosecutors find he was motivated by racism or misogyny  georgia passed a new hate crimes law just last year after the killing of ahmaud arbery ,20,-0.37778999999999996,0.5946849470186094,high,2.0
1372568493489537027,[],nytimes,new york city has never elected a woman as mayor  several are running this year  and the scandal surrounding gov  andrew cuomo could help pave the way for a political first ,24,0.08076666666666667,0.4654547235877459,medium,1.0
1372567228294557696,[],nytimes,six of the people killed on tuesday at atlanta area massage parlors were of asian descent and two were white  seven were women  heres what we know so far about the victims ,34,-0.06294117647058825,0.5968121445051843,high,2.0
1372563525781061646,[],nytimes,the u s  government said it would reimburse the families of people who have died from covid  for funeral expenses  people who have covid  funeral expenses are encouraged to keep and gather documentation  fema said ,48,-0.07656249999999999,0.4951265411541974,medium,1.0
1372555917754036229,[],nytimes,in opinion little wanda with the braids  as she was nicknamed on every gestapo most wanted list  was one of many young jewish women who  with supreme cunning and daring  fought the nazis in poland  writes judy batalion  an author ,34,0.11967647058823527,0.5245938822058182,high,2.0
1372550878348111879,[],nytimes,the man charged with killing eight people at atlanta area massage parlors on tuesday was treated for what he described as a sex addiction and regularly went to massage parlors for sex  one of his former roommates at a halfway house said ,486,-0.3799868312757203,0.5091799692283078,high,2.0
1372548393810194440,[],nytimes,the greek alphabet will no longer be used as a way of identifying tropical storms  the world meteorological organization said  officials said they left people confused when they were used during last year s atlantic hurricane season ,70,-0.03938000000000002,0.3876429515095979,low,0.0
1372544607771316226,[],nytimes,capt  jay baker  a sheriffs deputy in georgia  has faced criticism after he said the man suspected of killing eight people  including six asian women  in the atlanta area was having a really bad day  he had also made anti asian facebook posts last year ,612,-0.3494954248366016,0.454838517318668,medium,1.0
1372533314574237696,[],nytimes,several recent attacks have not been charged as hate crimes  making it difficult to capture with reliable data the extent to which asian americans are targets  lets call it what it is  a community activist said   these are not random attacks  ,74,-0.22027297297297294,0.5337780374201774,high,2.0
1372529236997779459,[],nytimes,police departments in at least eight major u s  cities plan to increase patrols in asian communities after eight people  including six women of asian descent  were killed in atlanta ,186,-0.1610591397849462,0.4592815419259201,medium,1.0
1372527230656643076,[],nytimes,the killing of eight people  including six women of asian decent  in georgia on tuesday has heightened anxiety in asian communities across the u s  listen to todays episode of the daily ,100,-0.3460479999999999,0.45016432880144175,medium,1.0
1372518239377485829,[],nytimes,amid a rising tide of anti asian violence across the u s   the killing of eight people in the atlanta area  six of them women of asian descent  has shaken the city s asian community ,44,-0.23965454545454537,0.4305808999180145,medium,1.0
1372515643187212293,[],nytimes,in the latest attack against daw aung san suu kyi  myanmar s military said the ousted leader had received two envelopes containing hundreds of thousands of dollars  a military crony once jailed for drug trafficking made the claims in a tv statement ,30,-0.08990666666666668,0.4152638255153092,medium,1.0
1372512275714691072,[],nytimes,russia expressed fury at president biden after he said in an interview that he thought president vladimir putin was a killer  the kremlin recalled its ambassador to the u s  to analyze what needs to be done about the countries relations ,1080,-0.17318333333333336,0.4894497483343702,medium,1.0
1372510351242199044,[],nytimes,the chinese government signaled that it would soon begin trials of two canadian men who have been held largely in isolation for more than two years on vague charges of espionage  despite global pressure to release them  here s what we know ,64,-0.11361875,0.4661466833910845,medium,1.0
1372503081351573505,[],nytimes,crowds gathered across the u s  to pay tribute to the victims of the shootings in the atlanta area and to stand in solidarity with asian americans who have become increasingly targeted for violence during the coronavirus pandemic ,48,-0.33475416666666663,0.5678977822162182,high,2.0
1372495532023803907,[],nytimes,today s great read  the green party mayor of lyon  france  announced last month that meat would be taken off the menu for   elementary school children  the reaction has been quite astonishing  he said ,46,0.17067391304347823,0.5160704940799303,high,2.0
1372488015034073089,[],nytimes,what movie will win the best picture oscar  capping the most unusual year hollywood has ever weathered  heres a look at how each of this years nominees could chart a course to best picture ,20,0.19105999999999998,0.3368552030019333,low,0.0
1372480427953422337,[],nytimes,the creative director of the tokyo olympics  hiroshi sasaki  has resigned and apologized after a japanese magazine revealed that he had made insulting remarks a year ago about the physical appearance of naomi watanabe  a plus size fashion designer ,54,-0.1419740740740741,0.39243269014736315,low,0.0
1372472908367429632,[],nytimes,the european medicines agency seems likely to pronounce the astrazeneca coronavirus vaccine safe  but many europeans have been shaken by the back and forth ,40,0.192885,0.4684739166041814,medium,1.0
1372457817500696576,[],nytimes,hong kong has one of the strictest quarantine policies in the world  which has helped keep coronavirus cases to a minimum  but the latest outbreak has renewed claims of harsh treatment in the way quarantines are enforced ,36,-0.11370000000000001,0.5766602297466235,high,2.0
1372447440926818304,[],nytimes,the u s  is relying on allied nations in asia to help stem the threat posed by north koreas weapons systems  but the country perhaps in the best position to influence pyongyang is one that president biden has increasingly viewed as an adversary  china ,72,-0.05814999999999996,0.504295666405066,high,2.0
1372432612606754817,[],nytimes,israeli voters head to the polls next week to vote in an election  the country s fourth in two years  with few signs it will be any more decisive than the last three  this seemingly endless cycle has exposed flaws in the country s democracy ,62,-0.09359354838709678,0.42645512126072266,medium,1.0
1372429568863318018,[],nytimes,are artists essential workers  should theaters be open as a result  protests in france over these issues provide a bracing contrast to the american way ,44,-0.24091818181818184,0.48046188594703343,medium,1.0
1372420022577070083,[],nytimes,lee sang min  a democratic party lawmaker  called the order a  human rights violation that would disgrace south korea internationally   but as some seoul officials said the covid  tests were mandatory  others said they were recommended  not required ,20,0.12229000000000004,0.316763237001691,low,0.0
1372420022577070083,[],nytimes,the authorities in seoul  south korea  gave mixed messages about a plan to require all foreign workers in the city to be tested for the coronavirus  the proposal was criticized as xenophobic and discriminatory ,20,0.12229000000000004,0.316763237001691,low,0.0
1372412466425176066,[],nytimes,a texas man who led a trooper on a chase that exceeded  mph faces a maximum term of life in prison if convicted  u s  prosecutors said ,68,-0.1803911764705882,0.4619351840348834,medium,1.0
1372407434912874499,[],nytimes,about  people held a vigil in queens  new york  for the eight people  six of them women of asian descent  who were killed in shootings at atlanta area spas  and for victims of anti asian violence   stop the hate   a crowd chanted ,84,-0.4601761904761905,0.5428869619010758,high,2.0
1372397376678334469,[],nytimes,former players who filed claims in the nfl concussion settlement said a lawyer for retirees knew that race based criteria were used to deny black players  dementia claims  a review of eight such rejections seems to support their argument ,24,-0.23564166666666664,0.4192840159301243,medium,1.0
1372392330976759809,[],nytimes,the vast majority of people who recover from covid  remain shielded from the virus for at least six months  researchers reported on wednesday in a large study from denmark ,34,-0.1899,0.6449955790311256,high,2.0
1372384791929237508,[],nytimes,israel will hold its fourth national election in two years  hoping to break a deadlock thats left the country politically paralyzed and without a national budget during a dire pandemic  heres why the country seems to be in an endless election cycle ,38,-0.11573684210526315,0.40538441177316764,medium,1.0
1372382312038604800,[],nytimes,president biden noted that the motive for the killings had yet to be determined  but he spoke of the brutality against asian americans for the last couple months  which he called very  very troubling ,110,-0.2744054545454546,0.5137775909841709,high,2.0
1372374730058121225,[],nytimes,for supporters of the nearly century old equal rights amendment  the pandemic and the economic crisis have highlighted just how vulnerable american women are without explicit legal protections  lawmakers pushing for the era are trying to seize the moment ,20,-0.37666,0.4869031551821325,medium,1.0
1372369681370210304,[],nytimes,is a pandemic really the time to launch a new domestic airline  let alone two  the low fare carriers avelo airlines and breeze airways are landing in the u s  this year ,60,0.05835333333333333,0.39965705869529156,low,0.0
1372367170135543810,[],nytimes,here is what we know about the atlanta spa shootings ,80,-0.34671749999999996,0.4957481556870268,medium,1.0
1372362127726501890,[],nytimes,psychological safety is the belief that you can take risks and put forward ideas without facing ridicule or retaliation  more often than not  its women  especially women of color  who dont feel comfortable doing so ,32,-0.01522500000000001,0.5047944116811478,high,2.0
1372359632031735815,[],nytimes,fbi agents arrested two organizers for the proud boys in philadelphia and north carolina  and prosecutors filed new charges against two other prominent members of the far right group in florida and washington state ,102,-0.08460588235294117,0.40442067129536785,medium,1.0
1372354593733152778,[],nytimes,deshaun watson  the quarterback of the houston texans  has been accused of sexually assaulting a massage therapist last year  according to a civil suit in texas  watson has denied the accusation ,92,-0.19535434782608704,0.5288275290445782,high,2.0
1372352094842281987,[],nytimes,a sheriffs deputy in georgia who has been a main conduit for information about the atlanta spa shootings faced criticism for saying that tuesday was a really bad day for the suspect  and for an anti asian facebook post that he made last year ,396,-0.3184318181818179,0.4749443071923352,medium,1.0
1372344550593855497,[],nytimes,the house voted on wednesday to try to revive the prospects of finally passing the equal rights amendment  nearly a century after the idea of enshrining gender equality in the constitution was first introduced ,52,0.02748846153846153,0.4287800334893817,medium,1.0
1372336993586327558,[],nytimes,eight people were killed at three massage parlors in atlanta and nearby cherokee county on tuesday  the authorities said six of them were of asian descent and two were white  seven were women ,80,-0.4033225,0.48256792713302893,medium,1.0
1372329427590348800,[],nytimes,the house passed a bill that could clear the way for the nearly century old equal rights amendment to be added to the constitution  providing equal protection under the law regardless of sex  but an uphill climb in the senate and legal wrinkles remain ,44,0.0009045454545454533,0.3249239144960193,low,0.0
1372321878539448320,['NYTmag'],nytimes,think of an iconic american historical figure or event  and theres a chance that ken burns has made or is currently making a documentary about it  interviews the prolific documentarian ,26,0.2455538461538462,0.4427362765627133,medium,1.0
1372266503496695810,[],nytimes,update  the irs confirmed it would push back tax day by one month  the new deadline will be may   two days later than a congressional aide initially said ,152,0.042239473684210535,0.3672498916743482,low,0.0
1372266503496695810,[],nytimes,tax day in the u s  is being pushed back a month this year  according to a congressional aide briefed on the decision  americans will have until may  to file their  returns with the irs ,152,0.042239473684210535,0.3672498916743482,low,0.0
1372311812524347404,[],nytimes,indoor fitness classes in new york city will be allowed to resume on monday  gov  andrew cuomo said  he added that on april   the state would end an  p m  curfew on casinos  movie theaters  bowling alleys  billiard halls and gyms ,28,0.06965,0.2972040968512803,low,0.0
1372279326780108802,[],nytimes,hernandez ortizs wife said doctors told her that her husband was wounded in his forehead  throat  lungs and stomach  a suspected gunman killed eight others  including six asian women   my heart breaks for them   she said  holding back tears ,394,-0.17838071065989844,0.5142528832414457,high,2.0
1372279326780108802,[],nytimes,elcias hernandez ortiz  who survived the atlanta spa shooting spree  called his wife after he was shot  please come  she said she does not believe he was an intended target and that he faces a long recovery ,394,-0.17838071065989844,0.5142528832414457,high,2.0
1372306822862925829,[],nytimes,finish the beef with a simple honey mustard glaze and a quick broil to caramelize  then serve it with dijon mustard and beer ,50,0.17965200000000003,0.43352173602734534,medium,1.0
1372303002170712070,[],nytimes,coronavirus survivors have turned to political action  seeking answers and new policies from a government whose failures under the trump administration allowed the country to become one of the hardest hit by the pandemic ,48,0.2500666666666666,0.56893392329691,high,2.0
1372299440690712580,"['emilymbadger', 'KevinQ', 'jshkatz']",nytimes,read more about the way factors including education  race  lifestyle preferences  and housing may influence where americans live and how they might vote  with analysis by   and  ,114,0.039631578947368434,0.5046867568440527,high,2.0
1372299440690712580,[],nytimes,this growing residential separation doesnt necessarily mean that partisans are searching out cities  or neighborhoods  or even individual streets  where neighbors are like minded  several forces have been pushing them apart ,114,0.039631578947368434,0.5046867568440527,high,2.0
1372299440690712580,[],nytimes,these maps show democrats and republicans can live in very different places  even within the same city  in ways that are not fully explained by racial segregation or simple urban rural divides that are evident in aggregated election results ,114,0.039631578947368434,0.5046867568440527,high,2.0
1372299440690712580,[],nytimes,nearly all american voters live in communities where they are less likely to encounter people with opposing politics  new research shows that  over the past decade  this partisan segregation has been growing more pronounced ,114,0.039631578947368434,0.5046867568440527,high,2.0
1372299440690712580,[],nytimes,democrats and republicans live apart from each other  even in the same city  right down to the neighborhood  raising questions about how closely lifestyle preferences have become aligned with politics and how neighbors may influence one another ,114,0.039631578947368434,0.5046867568440527,high,2.0
1372297457045016576,[],nytimes,president john magufuli of tanzania  a populist leader who played down the seriousness of the coronavirus pandemic and steered his country away from democratic ideals  died on wednesday  he was  ,1022,-0.03236986301369864,0.5156612863353762,high,2.0
1372289912570011649,[],nytimes,britains national health service warned wednesday of a significant reduction in covid vaccine supplies from manufacturers that would last for a month  meaning no new appointments for first doses will be made for april ,28,0.02633571428571429,0.33184174409150685,low,0.0
1372287523137945608,[],nytimes,a significant tornado outbreak was expected to hit parts of the south on wednesday with winds over  miles per hour and hail as large as baseballs  the national weather service warned ,26,-0.03593846153846155,0.34561862805922144,low,0.0
1372284166692278272,[],nytimes,scientists have calculated that the planet warming carbon dioxide released into the ocean every year by trawling for fish is as much as global aviation releases into the air ,20,-0.01469,0.4498544991672893,medium,1.0
1372277189836738560,[],nytimes,follow the latest on the atlanta spa shootings ,48,-0.36318333333333336,0.46181475301173613,medium,1.0
1372268553697697793,[],nytimes,whatever the motivation here  i know asian americans are very concerned  president biden said on wednesday  the day after eight people  six of them of asian descent  were killed in a string of shootings at massage parlors in georgia ,48,-0.2571375000000001,0.5594743382493736,high,2.0
1372267915714703367,[],nytimes,martha encisco  who works at a salon next door to one of the spas targeted in the atlanta attacks  returned to work with dread today   we have to support our families and pay rent    we came in fear  imagine  we are hispanic  and some people hate us too  ,32,-0.2841187499999999,0.44957791418998705,medium,1.0
1372265260019814401,[],nytimes,one of the easiest ways to protect yourself against the coronavirus is to wear two masks at the same time  experts say  here are answers to common questions about the dos and donts of double masking ,230,0.04631391304347826,0.40999836145949214,medium,1.0
1372259676537110528,[],nytimes,breaking news  the man arrested in the killing of eight people at three spas in the atlanta area was charged with several counts of murder  the police said ,916,-0.2835652838427946,0.4964186025276931,medium,1.0
1372255696524312585,[],nytimes,the senate confirmed katherine tai as the next u s  trade representative  making her the first asian american and woman of color to hold the post ,40,-0.05568000000000001,0.4380725740132155,medium,1.0
1372252659219042310,[],nytimes,a number of people are reporting that the post covid symptoms theyve experienced for months have begun improving  sometimes significantly  after they got the vaccine  its a phenomenon that doctors and scientists are watching closely ,22,0.07780000000000004,0.4387235120209538,medium,1.0
1372252280477642752,[],nytimes,the latest stimulus payments are arriving in americans bank accounts today  the payments  a maximum of     are the largest issued to date  heres what to know ,60,0.08272333333333333,0.4122660722901922,medium,1.0
1372249420713111556,[],nytimes,the man accused of killing eight people at massage parlors around atlanta was caught after his parents called the police and said they recognized their son in a surveillance image released by the authorities  the police said on wednesday ,142,-0.23471971830985913,0.5220087112720356,high,2.0
1372242836339494922,[],nytimes,one shop owner in san francisco has been so disturbed by recent attacks on asian residents that he founded a group to help patrol asian neighborhoods  handing out whistles and chinese language pamphlets to older people explaining how to report hate crimes ,22,-0.14524545454545454,0.4592283576851112,medium,1.0
1372238740014399494,[],nytimes,vice president kamala harris expressed condolences to the families of the atlanta shooting victims  i do want to say to our asian american community that we stand with you and understand how this has frightened and shocked and outraged all people ,52,-0.21135769230769227,0.440839286151062,medium,1.0
1372235061634998272,[],nytimes,people have skipped their cancer screenings and ignored possible symptoms as a result of the pandemic  many cancer specialists say they are concerned that patients are coming in with more severe disease ,66,-0.28838787878787875,0.5193045336024389,high,2.0
1372232239296217095,[],nytimes,the senate voted   to confirm katherine tai as u s  trade representative  making her the first asian american to hold the post ,44,0.029777272727272732,0.5336490074874956,high,2.0
1372227517575270400,[],nytimes,more prison inmates are now eligible for the covid  vaccine  but in florida  no inmates are eligible  not even those who would qualify under the states age and health guidelines if they were not behind bars ,122,-0.032037704918032796,0.4740274529707068,medium,1.0
1372226235380666368,[],nytimes,senator dianne feinsteins husband  richard blum  is seeking an ambassadorship overseas  which could pave the way for her to leave the senate  feinstein said on tuesday that she would absolutely serve out her term ,74,0.11069459459459459,0.3056351912122811,low,0.0
1372206407383138313,[],nytimes,police said the suspect said he had a sexual addiction and that it was not yet clear whether the attacks were racially motivated  six of the victims were of asian descent  and all but one of them were women  police said ,354,-0.3204259887005649,0.5190937329345884,high,2.0
1372206407383138313,[],nytimes,breaking news  the man arrested in the killing of  people at massage parlors in the atlanta area may have targeted spas he previously visited  the police said ,354,-0.3204259887005649,0.5190937329345884,high,2.0
1372223437381468166,[],nytimes,organizations that track hate groups and violence have increasingly warned about male supremacy terrorism  driven by aggrieved male entitlement and a desire to preserve traditional gender roles ,288,-0.20163124999999998,0.5151988054378274,high,2.0
1372219606560075776,[],nytimes,breaking news  biologists grew mice embryos halfway to term in a mechanical womb  the work may one day raise profound questions about whether other animals  even humans  should or could be cultured outside a living womb ,174,0.1402080459770115,0.4311790297050998,medium,1.0
1372204844371574787,[],nytimes,the head of the european commission said on wednesday that she had trust in the safety of the astrazeneca vaccine and she was still convinced that the bloc could reach its goal of vaccinating   of its adult population by the end of the summer ,28,-0.09811428571428572,0.2741121286036411,low,0.0
1372194784090193923,[],nytimes,heres what we know  and what we dont  about the string of shootings at atlanta area massage parlors on tuesday evening ,28,-0.26216428571428574,0.4489609776116288,medium,1.0
1372193563379924992,[],nytimes,a wisconsin resident recently returned a vintage childrens book to queens public library in new york   years late  it had stayed with her as she grew up and later settled in the midwest  tucked among her other beloved books ,36,0.05724444444444442,0.35722672787896365,low,0.0
1372192481178161152,[],nytimes,asian americans and pacific islanders were targeted in nearly   hate incidents  including name calling and assault  in the u s  since last march  according to stop aapi hate  the group was started to prevent discrimination during the pandemic ,310,-0.2121141935483871,0.4820097640229138,medium,1.0
1372190509930790912,[],nytimes,breaking news  james levine  the guiding maestro of the metropolitan opera for over  years until sexual abuse allegations ended his career  is dead at  ,122,-0.11874426229508195,0.5170220208954098,high,2.0
1372186013649494023,[],nytimes,with a return to normalcy looming  people with social anxiety are bracing for their pandemic routines to be disrupted  i dont want this to go on forever  one person said  but for just this year  this period  its been a little island of stability ,322,-0.10199503105590059,0.48265654872287483,medium,1.0
